task_id,task_name,epoch,step,accuracy,timestamp
0,Task_0,0,77,0.8930731655743547,1754672175.6910279
0,Task_0,0,77,0.8598372413621838,1754672175.691029
0,Task_0,0,78,0.8207548314011321,1754672175.69103
0,Task_0,0,78,0.8290664211975569,1754672175.691031
0,Task_0,0,79,0.836631231202267,1754672175.6910322
0,Task_0,0,79,0.8662060766081914,1754672175.6910331
0,Task_0,0,80,0.8904821773879719,1754672175.691034
0,Task_0,0,80,0.806004901730455,1754672175.691036
0,Task_0,0,81,0.8968448679953324,1754672175.691038
0,Task_0,0,81,0.8510987115279396,1754672175.69104
0,Task_0,0,82,0.9170147053902422,1754672175.691041
0,Task_0,0,82,0.8301282153735714,1754672175.691042
0,Task_0,0,83,0.8677849898996789,1754672175.6910431
0,Task_0,0,83,0.8878006291102052,1754672175.691044
0,Task_0,0,84,0.8742926575434319,1754672175.691045
0,Task_0,0,84,0.847118052673496,1754672175.691046
0,Task_0,0,85,0.906465799165941,1754672175.691047
0,Task_0,0,85,0.8785682521904783,1754672175.691048
0,Task_0,0,86,0.8871731202923837,1754672175.6910489
0,Task_0,0,86,0.8176717635169001,1754672175.691051
0,Task_0,0,87,0.8949689333606519,1754672175.691052
0,Task_0,0,87,0.8962690093396636,1754672175.6910532
0,Task_0,0,88,0.9146246349970067,1754672175.691054
0,Task_0,0,88,0.8706862994133909,1754672175.691055
0,Task_0,0,89,0.946193386127529,1754672175.691056
0,Task_0,0,89,0.8198846773966865,1754672175.691057
0,Task_0,0,90,0.9168190322625049,1754672175.691058
0,Task_0,0,90,0.8959089643900596,1754672175.69106
0,Task_0,0,91,0.8802980274312001,1754672175.691061
0,Task_0,0,91,0.8713323229046546,1754672175.691062
0,Task_0,0,92,0.9357750694199023,1754672175.691063
0,Task_0,0,92,0.8909979407955084,1754672175.6910641
0,Task_0,0,93,0.9582030493652474,1754672175.691065
0,Task_0,0,93,0.8670951574343067,1754672175.691066
0,Task_0,0,94,0.9033412922221361,1754672175.691067
0,Task_0,0,94,0.8771282376096279,1754672175.691068
0,Task_0,0,95,0.8882134770462558,1754672175.691069
0,Task_0,0,95,0.8548737155054402,1754672175.6910698
0,Task_0,0,96,0.9130679120400144,1754672175.691073
0,Task_0,0,96,0.8473719635464144,1754672175.6910741
0,Task_0,0,97,0.9236674355649204,1754672175.6910772
0,Task_0,0,97,0.8651281441451598,1754672175.691079
0,Task_0,0,98,0.9569054208642913,1754672175.6910799
0,Task_0,0,98,0.8643949220191285,1754672175.691081
0,Task_0,0,99,0.9750055769760975,1754672175.691082
0,Task_0,0,99,0.862127144167572,1754672175.691083
0,Task_0,1,0,0.5266825678225152,1754672175.691091
0,Task_0,1,0,0.8853507069247082,1754672175.691093
0,Task_0,1,1,0.5075103534641757,1754672175.691094
0,Task_0,1,1,0.8835239626027028,1754672175.691095
0,Task_0,1,2,0.5859975486754899,1754672175.691096
0,Task_0,1,2,0.879529934021626,1754672175.6910982
0,Task_0,1,3,0.5449711768337044,1754672175.6910982
0,Task_0,1,3,0.8615556690495035,1754672175.6911
0,Task_0,1,4,0.5643512083471652,1754672175.6911008
0,Task_0,1,4,0.8552331308287009,1754672175.691102
0,Task_0,1,5,0.5782055989474509,1754672175.691103
0,Task_0,1,5,0.8220431274991914,1754672175.691104
0,Task_0,1,6,0.5759576274009245,1754672175.6911051
0,Task_0,1,6,0.8894648350175712,1754672175.691106
0,Task_0,1,7,0.5641852122866953,1754672175.691107
0,Task_0,1,7,0.832973857269422,1754672175.691108
0,Task_0,1,8,0.5783642756099958,1754672175.6911092
0,Task_0,1,8,0.8042566118899677,1754672175.6911108
0,Task_0,1,9,0.6007902734242513,1754672175.691112
0,Task_0,1,9,0.8579710741738081,1754672175.691113
0,Task_0,1,10,0.6198304470555468,1754672175.691114
0,Task_0,1,10,0.8231830057786987,1754672175.691115
0,Task_0,1,11,0.5529483095915967,1754672175.691116
0,Task_0,1,11,0.8438420694869984,1754672175.691117
0,Task_0,1,12,0.612452347758574,1754672175.691118
0,Task_0,1,12,0.8470408137470907,1754672175.6911192
0,Task_0,1,13,0.592884824453486,1754672175.6911201
0,Task_0,1,13,0.8415442130987759,1754672175.6911209
0,Task_0,1,14,0.6464653250912598,1754672175.6911218
0,Task_0,1,14,0.8988503508045693,1754672175.691124
0,Task_0,1,15,0.5777815103686483,1754672175.691125
0,Task_0,1,15,0.8456243734864032,1754672175.691126
0,Task_0,1,16,0.617148075894959,1754672175.691127
0,Task_0,1,16,0.8365471240186939,1754672175.691128
0,Task_0,1,17,0.5930068234042377,1754672175.691129
0,Task_0,1,17,0.8192111792462415,1754672175.6911309
0,Task_0,1,18,0.6680188316600666,1754672175.6911318
0,Task_0,1,18,0.8888261069307277,1754672175.691133
0,Task_0,1,19,0.6463333913423509,1754672175.691134
0,Task_0,1,19,0.8658969669040515,1754672175.691135
0,Task_0,1,20,0.6280004095339768,1754672175.691136
0,Task_0,1,20,0.8143398202804211,1754672175.691137
0,Task_0,1,21,0.603169552182894,1754672175.691138
0,Task_0,1,21,0.8337279193173778,1754672175.691139
0,Task_0,1,22,0.6611222215722484,1754672175.6911402
0,Task_0,1,22,0.8467632551587769,1754672175.6911411
0,Task_0,1,23,0.6418127396696339,1754672175.691148
0,Task_0,1,23,0.8959344883191691,1754672175.6911511
0,Task_0,1,24,0.6729048234838927,1754672175.6911519
0,Task_0,1,24,0.8952869261098092,1754672175.6911528
0,Task_0,1,25,0.6321696184195778,1754672175.691154
0,Task_0,1,25,0.870213558171981,1754672175.691156
0,Task_0,1,26,0.653886151659879,1754672175.691157
0,Task_0,1,26,0.8909020709545667,1754672175.691158
0,Task_0,1,27,0.6244970658730973,1754672175.691159
0,Task_0,1,27,0.8824585462998632,1754672175.69116
0,Task_0,1,28,0.6327921232050931,1754672175.6911612
0,Task_0,1,28,0.8280680220678027,1754672175.691162
0,Task_0,1,29,0.6937979543948317,1754672175.6911628
0,Task_0,1,29,0.8747784922621001,1754672175.691164
0,Task_0,1,30,0.7153523255988425,1754672175.691165
0,Task_0,1,30,0.8892392398618975,1754672175.691166
0,Task_0,1,31,0.7178679043394911,1754672175.6911669
0,Task_0,1,31,0.8683829276904265,1754672175.691169
0,Task_0,1,32,0.6893163676491527,1754672175.691169
0,Task_0,1,32,0.8958117356204255,1754672175.6911712
0,Task_0,1,33,0.7092340820886438,1754672175.6911721
0,Task_0,1,33,0.8532440717253965,1754672175.691173
0,Task_0,1,34,0.7161285529682783,1754672175.6911738
0,Task_0,1,34,0.8915056943326495,1754672175.691175
0,Task_0,1,35,0.6934740916137022,1754672175.691176
0,Task_0,1,35,0.8557292716314241,1754672175.691177
0,Task_0,1,36,0.6795858850117688,1754672175.691178
0,Task_0,1,36,0.8582147979266885,1754672175.69118
0,Task_0,1,37,0.7135620630486634,1754672175.691181
0,Task_0,1,37,0.8803028811467645,1754672175.6911821
0,Task_0,1,38,0.7149369957802558,1754672175.691183
0,Task_0,1,38,0.8927039790050941,1754672175.691184
0,Task_0,1,39,0.7281183327079722,1754672175.691185
0,Task_0,1,39,0.8953587996591854,1754672175.691186
0,Task_0,1,40,0.751522828169333,1754672175.691187
0,Task_0,1,40,0.8743313004008986,1754672175.691189
0,Task_0,1,41,0.7208319160389265,1754672175.69119
0,Task_0,1,41,0.8367909352826217,1754672175.691191
0,Task_0,1,42,0.7203031709537981,1754672175.691193
0,Task_0,1,42,0.8599913280148096,1754672175.691194
0,Task_0,1,43,0.769895532796651,1754672175.6911948
0,Task_0,1,43,0.8004256681948766,1754672175.691196
0,Task_0,1,44,0.6791031063480858,1754672175.691197
0,Task_0,1,44,0.8278857363743417,1754672175.691199
0,Task_0,1,45,0.771082305612857,1754672175.6912
0,Task_0,1,45,0.8712485896097746,1754672175.691201
0,Task_0,1,46,0.7690404317728181,1754672175.6912022
0,Task_0,1,46,0.8657791912186444,1754672175.691203
0,Task_0,1,47,0.6900250403948853,1754672175.691204
0,Task_0,1,47,0.8449267087218478,1754672175.691205
0,Task_0,1,48,0.7395033764174296,1754672175.691206
0,Task_0,1,48,0.8419756153393096,1754672175.691208
0,Task_0,1,49,0.7040453459240584,1754672175.691209
0,Task_0,1,49,0.8641176674313404,1754672175.69121
0,Task_0,1,50,0.7993208018077425,1754672175.691212
0,Task_0,1,50,0.8065246993128664,1754672175.6912131
0,Task_0,1,51,0.7406811053338805,1754672175.691214
0,Task_0,1,51,0.8864314205620353,1754672175.691215
0,Task_0,1,52,0.7681242317047842,1754672175.6912158
0,Task_0,1,52,0.860213018152343,1754672175.691217
0,Task_0,1,53,0.7557238179373819,1754672175.691218
0,Task_0,1,53,0.8552548956528134,1754672175.69122
0,Task_0,1,54,0.7753062824458646,1754672175.691221
0,Task_0,1,54,0.8286816993624679,1754672175.691222
0,Task_0,1,55,0.7876925793204123,1754672175.6912231
0,Task_0,1,55,0.8772269627247122,1754672175.691224
0,Task_0,1,56,0.7340531293055254,1754672175.691225
0,Task_0,1,56,0.8899748008140317,1754672175.691227
0,Task_0,1,57,0.8225377951577757,1754672175.691228
0,Task_0,1,57,0.8772111105671604,1754672175.6912289
0,Task_0,1,58,0.7634929937119896,1754672175.69123
0,Task_0,1,58,0.8048431551057205,1754672175.691231
0,Task_0,1,59,0.7455711758482173,1754672175.691232
0,Task_0,1,59,0.8287214374251604,1754672175.691233
0,Task_0,1,60,0.7568831897212364,1754672175.691234
0,Task_0,1,60,0.8264574203698818,1754672175.691235
0,Task_0,1,61,0.7660276828463364,1754672175.691236
0,Task_0,1,61,0.8206270660990043,1754672175.6912372
0,Task_0,1,62,0.8357191657933457,1754672175.691238
0,Task_0,1,62,0.8316351385166848,1754672175.6912398
0,Task_0,1,63,0.777283561889812,1754672175.691241
0,Task_0,1,63,0.8400140271557287,1754672175.691242
0,Task_0,1,64,0.8378030921712122,1754672175.691243
0,Task_0,1,64,0.8809268302780708,1754672175.6912441
0,Task_0,1,65,0.8538338269374878,1754672175.691245
0,Task_0,1,65,0.801965602519841,1754672175.6912482
0,Task_0,1,66,0.8277088485279908,1754672175.691249
0,Task_0,1,66,0.8787208941341852,1754672175.6912498
0,Task_0,1,67,0.7990951535671275,1754672175.691251
0,Task_0,1,67,0.8667058881532734,1754672175.691252
0,Task_0,1,68,0.7727875584475248,1754672175.691253
0,Task_0,1,68,0.8560214487674715,1754672175.691254
0,Task_0,1,69,0.8758260957420022,1754672175.691255
0,Task_0,1,69,0.8651361228533503,1754672175.691256
0,Task_0,1,70,0.8498493490790962,1754672175.691257
0,Task_0,1,70,0.894864625272602,1754672175.6912582
0,Task_0,1,71,0.8028673914440082,1754672175.691259
0,Task_0,1,71,0.827301907691562,1754672175.6912599
0,Task_0,1,72,0.819348774682187,1754672175.6912608
0,Task_0,1,72,0.8664155276401218,1754672175.691263
0,Task_0,1,73,0.8227831874264087,1754672175.691265
0,Task_0,1,73,0.8824672645789398,1754672175.691266
0,Task_0,1,74,0.8487142123660463,1754672175.691267
0,Task_0,1,74,0.8208767076024671,1754672175.6912692
0,Task_0,1,75,0.8033794365162911,1754672175.6912699
0,Task_0,1,75,0.8521256392330226,1754672175.6912708
0,Task_0,1,76,0.8061810203456016,1754672175.691272
0,Task_0,1,76,0.8351232576571677,1754672175.691274
0,Task_0,1,77,0.8453751502291682,1754672175.6912751
0,Task_0,1,77,0.8751866320235325,1754672175.691276
0,Task_0,1,78,0.8990142230261156,1754672175.691277
0,Task_0,1,78,0.8396448873813451,1754672175.691278
0,Task_0,1,79,0.8632046165695604,1754672175.6912792
0,Task_0,1,79,0.8846022096431515,1754672175.6912808
0,Task_0,1,80,0.8259423902474343,1754672175.691282
0,Task_0,1,80,0.8452184606099284,1754672175.691283
0,Task_0,1,81,0.8270339566694481,1754672175.691284
0,Task_0,1,81,0.8855142602889055,1754672175.691285
0,Task_0,1,82,0.8954639849116133,1754672175.691286
0,Task_0,1,82,0.8089789581988813,1754672175.691287
0,Task_0,1,83,0.9143551958503012,1754672175.691288
0,Task_0,1,83,0.8516885718249366,1754672175.6912892
0,Task_0,1,84,0.8903035741938901,1754672175.6912901
0,Task_0,1,84,0.8734748197229613,1754672175.6912909
0,Task_0,1,85,0.939585621739305,1754672175.6912918
0,Task_0,1,85,0.8170278584738893,1754672175.691294
0,Task_0,1,86,0.8716945236905806,1754672175.691295
0,Task_0,1,86,0.8261603456180164,1754672175.691296
0,Task_0,1,87,0.8538272539649873,1754672175.691297
0,Task_0,1,87,0.882447345328447,1754672175.691298
0,Task_0,1,88,0.9051001604266306,1754672175.6913002
0,Task_0,1,88,0.8431317167761387,1754672175.6913018
0,Task_0,1,89,0.9514912793167253,1754672175.691303
0,Task_0,1,89,0.8576295816801185,1754672175.691304
0,Task_0,1,90,0.8974427913276779,1754672175.691305
0,Task_0,1,90,0.8469099139809936,1754672175.6913059
0,Task_0,1,91,0.9409165689908701,1754672175.691307
0,Task_0,1,91,0.8297607319856932,1754672175.691308
0,Task_0,1,92,0.8696867142753459,1754672175.691309
0,Task_0,1,92,0.819534598116902,1754672175.6913102
0,Task_0,1,93,0.8725774551007339,1754672175.6913111
0,Task_0,1,93,0.8123697324162468,1754672175.6913128
0,Task_0,1,94,0.9293594629610716,1754672175.6913128
0,Task_0,1,94,0.8245466695367102,1754672175.691315
0,Task_0,1,95,0.9194046908611174,1754672175.691316
0,Task_0,1,95,0.8486075776206246,1754672175.691317
0,Task_0,1,96,0.8860086239413361,1754672175.691318
0,Task_0,1,96,0.8200241173230495,1754672175.691319
0,Task_0,1,97,0.918643863022087,1754672175.6913202
0,Task_0,1,97,0.8641711918319376,1754672175.6913211
0,Task_0,1,98,0.9232478955608139,1754672175.691322
0,Task_0,1,98,0.847352634408388,1754672175.6913228
0,Task_0,1,99,0.96785533654882,1754672175.691324
0,Task_0,1,99,0.8760545316480791,1754672175.691325
1,Task_1,0,0,0.5219171538455094,1754672177.0733912
0,Task_0,0,0,0.7701833886885,1754672177.073399
1,Task_1,0,0,0.8524015511973565,1754672177.073401
1,Task_1,0,1,0.5879342808464791,1754672177.0734022
0,Task_0,0,1,0.771496583791235,1754672177.0734038
1,Task_1,0,1,0.8328053675738443,1754672177.073405
1,Task_1,0,2,0.5701263059306777,1754672177.073406
0,Task_0,0,2,0.7301270173034732,1754672177.073407
1,Task_1,0,2,0.8395062021464886,1754672177.073408
1,Task_1,0,3,0.5870005448621407,1754672177.073409
0,Task_0,0,3,0.787118435718008,1754672177.07341
1,Task_1,0,3,0.829472580453088,1754672177.0734122
1,Task_1,0,4,0.6121567804819548,1754672177.0734131
0,Task_0,0,4,0.7390025683181604,1754672177.0734138
1,Task_1,0,4,0.8467097933804032,1754672177.0734148
1,Task_1,0,5,0.5391592123126443,1754672177.073416
0,Task_0,0,5,0.7427179000194158,1754672177.073417
1,Task_1,0,5,0.8617253431658779,1754672177.073418
1,Task_1,0,6,0.5518086473118594,1754672177.07342
0,Task_0,0,6,0.775894266361442,1754672177.073421
1,Task_1,0,6,0.8858813864316388,1754672177.0734222
1,Task_1,0,7,0.5674273311206592,1754672177.0734231
0,Task_0,0,7,0.7939363868028578,1754672177.0734248
1,Task_1,0,7,0.864185416746198,1754672177.073426
1,Task_1,0,8,0.5641538001536653,1754672177.073427
0,Task_0,0,8,0.8013347844965146,1754672177.073428
1,Task_1,0,8,0.8156668515764519,1754672177.073429
1,Task_1,0,9,0.5875599625341009,1754672177.07343
0,Task_0,0,9,0.7498578095297588,1754672177.073431
1,Task_1,0,9,0.806001295866108,1754672177.073432
1,Task_1,0,10,0.6255386123868931,1754672177.0734332
0,Task_0,0,10,0.7631283197491457,1754672177.0734348
1,Task_1,0,10,0.8566225044631287,1754672177.073436
1,Task_1,0,11,0.560736037562235,1754672177.073437
0,Task_0,0,11,0.7440019248358104,1754672177.073438
1,Task_1,0,11,0.8478412671265981,1754672177.073439
1,Task_1,0,12,0.5656619605502493,1754672177.07344
0,Task_0,0,12,0.8010896243742698,1754672177.073441
1,Task_1,0,12,0.8484413438415942,1754672177.073442
1,Task_1,0,13,0.5897456419646647,1754672177.0734432
0,Task_0,0,13,0.7801271638090458,1754672177.0734441
1,Task_1,0,13,0.8277715460418208,1754672177.073445
1,Task_1,0,14,0.652775747157408,1754672177.0734458
0,Task_0,0,14,0.7992022075448196,1754672177.073447
1,Task_1,0,14,0.8931115590824812,1754672177.073448
1,Task_1,0,15,0.6405233207057534,1754672177.073449
0,Task_0,0,15,0.7954341565642519,1754672177.07345
1,Task_1,0,15,0.8638125854539587,1754672177.073451
1,Task_1,0,16,0.6168413624769875,1754672177.073452
0,Task_0,0,16,0.7510052069247893,1754672177.073453
1,Task_1,0,16,0.835299764726509,1754672177.073455
1,Task_1,0,17,0.6316057564052235,1754672177.073456
0,Task_0,0,17,0.728617067988531,1754672177.073457
1,Task_1,0,17,0.8796033039015595,1754672177.073458
1,Task_1,0,18,0.5827612196488525,1754672177.073459
0,Task_0,0,18,0.7580225974211383,1754672177.0734599
1,Task_1,0,18,0.8188374577387656,1754672177.073461
1,Task_1,0,19,0.6305631252263988,1754672177.073462
0,Task_0,0,19,0.7910999334178654,1754672177.073463
1,Task_1,0,19,0.8330578530759237,1754672177.0734642
1,Task_1,0,20,0.6360774770460886,1754672177.073465
0,Task_0,0,20,0.7352142099790367,1754672177.073466
1,Task_1,0,20,0.8560454644047215,1754672177.0734668
1,Task_1,0,21,0.6647352740485055,1754672177.073468
0,Task_0,0,21,0.7942329010950782,1754672177.073469
1,Task_1,0,21,0.8597875209036784,1754672177.0734699
1,Task_1,0,22,0.6109791533787391,1754672177.073471
0,Task_0,0,22,0.7970501586319183,1754672177.073472
1,Task_1,0,22,0.8153227996506733,1754672177.073473
1,Task_1,0,23,0.6406291620228683,1754672177.073474
0,Task_0,0,23,0.7760511165647069,1754672177.0734751
1,Task_1,0,23,0.8213767547535816,1754672177.073476
1,Task_1,0,24,0.6431161368799538,1754672177.073476
0,Task_0,0,24,0.7612736152128232,1754672177.073477
1,Task_1,0,24,0.8188922106128432,1754672177.073478
1,Task_1,0,25,0.6021211562123385,1754672177.073479
0,Task_0,0,25,0.7248550217611818,1754672177.07348
1,Task_1,0,25,0.8431902505502831,1754672177.073482
1,Task_1,0,26,0.7007658829667534,1754672177.073483
0,Task_0,0,26,0.7211240745277429,1754672177.073484
1,Task_1,0,26,0.8822769772277457,1754672177.0734851
1,Task_1,0,27,0.6818534281721732,1754672177.073486
0,Task_0,0,27,0.7629043814390842,1754672177.073487
1,Task_1,0,27,0.8189916097138811,1754672177.0734878
1,Task_1,0,28,0.7106163467189526,1754672177.073489
0,Task_0,0,28,0.7254731077282588,1754672177.0734909
1,Task_1,0,28,0.8058979926373592,1754672177.073492
1,Task_1,0,29,0.7101983871183655,1754672177.073493
0,Task_0,0,29,0.7735862804223158,1754672177.073494
1,Task_1,0,29,0.8333656694353413,1754672177.073496
1,Task_1,0,30,0.688193769712678,1754672177.073497
0,Task_0,0,30,0.7710837309656132,1754672177.073498
1,Task_1,0,30,0.8980290194453908,1754672177.073499
1,Task_1,0,31,0.7198086778143711,1754672177.0735
0,Task_0,0,31,0.7601571583409026,1754672177.0735009
